timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771650.462446,218,-0.924545,3.467711,2.454007,54.949903,0,,,14,68.553938
1762771650.520959,219,1.020387,5.962582,0.186630,54.063822,0,,,14,68.139807
1762771650.574021,220,-0.150479,3.001503,2.567966,60.007917,0,,,14,67.768552
1762771650.619698,221,0.999381,5.035629,2.655652,51.156137,0,,,14,67.452198
1762771650.684451,222,-2.711169,2.192047,2.953499,72.194911,0,,,14,67.008749
1762771650.732358,223,-0.812446,2.178935,4.674373,39.634556,0,,,14,66.684402
1762771650.794560,224,-0.073368,0.148345,1.857174,34.739944,0,,,14,66.267925
1762771650.842103,225,0.036860,0.237540,1.970299,2.982458,0,,,14,63.471732
1762771650.890066,226,2.060862,2.884643,2.238673,69.475453,0,,,14,63.151316
1762771650.961810,227,0.014136,0.142347,2.011463,47.695590,0,,,14,62.678019
1762771651.016554,228,-0.173102,2.161431,-0.499842,37.040382,0,,,14,62.321617
1762771651.069790,229,0.180271,0.188529,2.080935,37.649826,0,,,14,61.978903
1762771651.125046,230,-0.017136,2.235150,-2.148533,37.210535,0,,,14,61.627143
1762771651.179506,231,-0.145461,0.178416,1.834746,37.839523,1,2.796950,105.835240,15,67.412772
1762771651.234287,232,0.325010,4.949642,3.876444,87.519207,0,,,15,67.037674
1762771651.286889,233,0.054910,0.164174,2.184501,91.119706,0,,,15,66.681401
1762771651.334968,234,0.035688,0.168908,1.967767,0.411734,0,,,15,66.359055
1762771651.401464,235,-0.053258,0.322359,1.973796,2.667300,0,,,15,69.037721
1762771651.445928,236,0.080732,0.202638,2.173060,4.041181,0,,,15,68.686316
1762771651.508900,237,0.142929,1.988338,2.012031,28.374108,0,,,15,68.194707
1762771651.564079,238,-0.789546,2.736521,4.594758,21.666494,0,,,15,67.769691
1762771651.620597,239,2.981360,5.019505,3.489560,77.994670,0,,,15,67.339811
1762771651.675643,240,0.354799,3.543957,2.409557,54.730319,0,,,15,66.926346
1762771651.722131,241,-1.875988,1.863674,-0.404025,60.074861,0,,,15,66.581087
1762771651.783786,242,-0.042199,3.996933,1.770826,45.626914,0,,,15,66.128654
1762771651.839113,243,-0.100388,0.024024,1.769015,71.814946,0,,,15,65.727853
1762771651.892773,244,0.146321,0.216846,2.034166,5.835317,0,,,15,65.343746
1762771651.948872,245,-0.083009,0.214944,1.895514,4.088110,0,,,15,64.946953
1762771652.003284,246,0.075827,0.221376,-0.096188,2.921517,0,,,15,64.566666
1762771652.059243,247,0.022729,1.535552,4.413027,23.503793,0,,,15,64.180185
1762771652.114285,248,0.000000,0.205911,-0.147002,24.160356,0,,,15,63.804525
1762771652.167502,249,-0.079542,0.224863,-0.084372,1.536527,0,,,15,63.445480
1762771652.224291,250,0.236180,1.249146,0.873927,18.874061,0,,,15,63.066764
1762771652.273609,251,1.117550,1.202857,-0.075700,17.895770,0,,,15,62.741519
1762771652.329827,252,-0.312282,6.240432,-0.070181,93.147179,0,,,15,62.374837
1762771652.396187,253,-0.164168,0.135714,0.220706,92.021680,0,,,15,61.947485
1762771652.442082,254,0.193300,3.602894,-0.106058,75.945427,0,,,15,61.655330
